X,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,pickup,dropoff,distance_miles,zipcode
31151547,31:02.0,12,2013-11-09 03:31:02 UTC,-74.006512,40.738734,-74.009963,40.705239,1,"40.738734,-74.006512","40.705239,-74.009963",3.155322914,10014
11520169,57:00.0,10.5,2014-06-21 02:57:00 UTC,-73.987815,40.718275,-73.94371,40.710507,5,"40.718275,-73.987815","40.710507,-73.94371",2.531466237,10002
19609218,10:00.0,4.5,2011-12-17 04:10:00 UTC,-73.991865,40.725913,-73.988873,40.736622,5,"40.725913,-73.991865","40.736622,-73.988873",0.786655929,10003
14748797,21:44.0,5,2013-09-30 16:21:44 UTC,-73.987882,40.770072,-73.980072,40.780592,1,"40.770072,-73.987882","40.780592,-73.980072",0.83388014,10019
47143943,24:00.0,5.5,2013-06-14 18:24:00 UTC,-73.9884,40.737567,-73.994782,40.727492,1,"40.737567,-73.9884","40.727492,-73.994782",0.786034558,10003
52012535,50:57.0,6.5,2013-08-14 18:50:57 UTC,-73.974897,40.750392,-73.97217,40.76215,1,"40.750392,-73.974897","40.76215,-73.97217",1.059437883,10017
34313479,55:00.0,10.1,2011-01-29 10:55:00 UTC,-73.996762,40.737405,-73.96942,40.766287,1,"40.737405,-73.996762","40.766287,-73.96942",2.726576792,10011
22253175,03:00.0,8.5,2011-10-11 22:03:00 UTC,-73.990707,40.775298,-73.975852,40.758742,1,"40.775298,-73.990707","40.758742,-73.975852",2.056117275,10069
45118977,06:00.0,6,2014-01-06 20:06:00 UTC,-73.993472,40.727575,-73.979912,40.734762,1,"40.727575,-73.993472","40.734762,-73.979912",1.158235902,10003
18491622,10:46.0,36.9,2012-01-28 04:10:46 UTC,-73.987782,40.754552,-73.954089,40.638416,2,"40.754552,-73.987782","40.638416,-73.954089",12.77725583,10018
6528046,41:00.0,5,2013-08-08 17:41:00 UTC,-73.958585,40.77501,-73.949427,40.771872,3,"40.77501,-73.958585","40.771872,-73.949427",0.716440985,10075
50561533,47:00.0,7.7,2009-12-13 05:47:00 UTC,-73.983928,40.729467,-73.971527,40.750765,1,"40.729467,-73.983928","40.750765,-73.971527",1.900153106,10009
23701597,42:00.0,4.5,2014-07-27 01:42:00 UTC,-73.916563,40.771462,-73.919302,40.765902,1,"40.771462,-73.916563","40.765902,-73.919302",0.532515112,11102
14233038,31:00.0,8.5,2012-06-12 21:31:00 UTC,-74.001418,40.746258,-73.988443,40.72322,1,"40.746258,-74.001418","40.72322,-73.988443",2.1785274,10011
12240907,02:00.0,11.3,2012-01-31 20:02:00 UTC,-74.00395,40.722277,-73.979008,40.762165,2,"40.722277,-74.00395","40.762165,-73.979008",3.145380975,10013
30417175,06:08.0,15,2013-06-05 07:06:08 UTC,-73.949587,40.771941,-73.994409,40.743664,1,"40.771941,-73.949587","40.743664,-73.994409",4.193012805,10075
52476640,00:00.0,4.9,2009-02-28 11:00:00 UTC,-73.977547,40.784657,-73.971278,40.79446,2,"40.784657,-73.977547","40.79446,-73.971278",0.859356359,10024
40467212,29:54.0,11.5,2015-05-09 03:29:54 UTC,-73.98603821,40.76225662,-74.00235748,40.73139954,5,"40.7622566223145,-73.9860382080078","40.7313995361328,-74.0023574829101",2.534573093,10019
1562269,50:00.0,18,2014-11-08 08:50:00 UTC,-73.982515,40.756805,-74.014707,40.711132,1,"40.756805,-73.982515","40.711132,-74.014707",4.014679273,10036
37166523,16:00.0,11,2013-11-03 21:16:00 UTC,-73.966037,40.768152,-73.991767,40.74448,1,"40.768152,-73.966037","40.74448,-73.991767",2.550728744,10065
52392334,48:31.0,14,2012-12-05 09:48:31 UTC,-73.991629,40.733244,-73.978034,40.755776,1,"40.733244,-73.991629","40.755776,-73.978034",2.424590392,10003
23545539,52:50.0,11,2014-07-18 13:52:50 UTC,-73.981838,40.78019,-73.963641,40.794383,1,"40.78019,-73.981838","40.794383,-73.963641",2.463736777,10023
1229296,33:00.0,6,2013-08-14 20:33:00 UTC,-73.995332,40.728917,-74.000365,40.738957,1,"40.728917,-73.995332","40.738957,-74.000365",1.140837509,Unknown
51240375,52:00.0,3.7,2009-01-02 15:52:00 UTC,-73.978685,40.745115,-73.984037,40.739962,1,"40.745115,-73.978685","40.739962,-73.984037",0.54742802,10016
37850161,03:22.0,8,2013-05-26 01:03:22 UTC,-73.989724,40.734368,-73.983139,40.72355,1,"40.734368,-73.989724","40.72355,-73.983139",1.15202219,10003
31929461,27:00.0,4.9,2009-04-14 09:27:00 UTC,-73.983647,40.758847,-73.97495,40.746518,2,"40.758847,-73.983647","40.746518,-73.97495",4.625487155,10036
24995675,48:00.0,33.7,2009-01-09 08:48:00 UTC,-73.828155,40.760193,-73.82332,40.729292,5,"40.760193,-73.828155","40.729292,-73.82332",4.109127694,14238
5779585,26:00.0,3.7,2010-12-12 09:26:00 UTC,-74.009923,40.710393,-74.011453,40.714728,2,"40.710393,-74.009923","40.714728,-74.011453",0.447387258,10007
9506721,15:00.0,50.5,2009-08-28 18:15:00 UTC,-73.790395,40.646967,-73.985203,40.762058,4,"40.646967,-73.790395","40.762058,-73.985203",18.19809811,11430
6611573,03:08.0,5.3,2012-04-23 12:03:08 UTC,-73.985799,40.74109,-73.998888,40.74562,1,"40.74109,-73.985799","40.74562,-73.998888",0.819588603,10010
33733425,32:10.0,4.5,2013-06-05 06:32:10 UTC,-73.991178,40.750615,-73.983413,40.751149,1,"40.750615,-73.991178","40.751149,-73.983413",0.689100652,10119
30541909,00:00.0,11.3,2009-02-07 16:00:00 UTC,-73.994103,40.751168,-73.960205,40.767745,1,"40.751168,-73.994103","40.767745,-73.960205",2.916716376,10001
5838830,06:29.0,6,2015-01-25 18:06:29 UTC,-73.97627258,40.74441147,-73.98235321,40.73123169,1,"40.7444114685059,-73.9762725830078","40.7312316894531,-73.9823532104492",1.103555237,10016
28631501,38:38.0,9.7,2011-08-16 21:38:38 UTC,-73.996356,40.721846,-73.974565,40.756878,1,"40.721846,-73.996356","40.756878,-73.974565",2.945299451,Unknown
29373582,17:53.0,6.9,2010-06-15 09:17:53 UTC,-73.976753,40.756564,-73.98382,40.765826,1,"40.756564,-73.976753","40.765826,-73.98382",1.007864074,10017
47778256,33:20.0,57.33,2013-10-08 23:33:20 UTC,-73.78372,40.648659,-73.972418,40.756678,2,"40.648659,-73.78372","40.756678,-73.972418",17.15916547,11430
8431904,31:31.0,6.9,2010-05-04 09:31:31 UTC,-73.978124,40.752101,-73.979164,40.761884,1,"40.752101,-73.978124","40.761884,-73.979164",0.919007993,10165
36404020,56:09.0,6.5,2013-09-22 15:56:09 UTC,-73.966203,40.758142,-73.979588,40.746375,1,"40.758142,-73.966203","40.746375,-73.979588",1.275675058,10022
43860352,30:00.0,4.5,2014-07-12 19:30:00 UTC,-74.011307,40.71505,-74.01621,40.71131,6,"40.71505,-74.011307","40.71131,-74.01621",0.510145749,10007
8374532,11:00.0,4.9,2011-02-05 12:11:00 UTC,-74.010218,40.711418,-74.004135,40.725397,1,"40.711418,-74.010218","40.725397,-74.004135",1.054466913,10007
3214203,51:41.0,6.9,2010-01-22 04:51:41 UTC,-74.00257,40.739559,-73.991593,40.763765,1,"40.739559,-74.00257","40.763765,-73.991593",2.04306848,10011
1577323,13:40.0,12.5,2015-01-30 08:13:40 UTC,-73.99176788,40.74968338,-73.97113037,40.75616074,1,"40.749683380127,-73.9917678833008","40.756160736084,-73.9711303710938",1.847336555,10001
4935482,22:20.0,7,2013-08-18 18:22:20 UTC,-73.981433,40.768632,-73.984353,40.759662,3,"40.768632,-73.981433","40.759662,-73.984353",1.031476179,10019
41643927,00:58.0,40.5,2012-01-18 18:00:58 UTC,-73.783784,40.648521,-73.955613,40.728705,1,"40.648521,-73.783784","40.728705,-73.955613",15.43051082,11430
6670402,36:25.0,15.7,2009-09-07 03:36:25 UTC,-73.989784,40.757337,-73.947486,40.811998,3,"40.757337,-73.989784","40.811998,-73.947486",6.303189374,10036
32858594,37:00.0,5.3,2010-03-16 00:37:00 UTC,-73.972033,40.782183,-73.954852,40.773303,1,"40.782183,-73.972033","40.773303,-73.954852",1.527951762,10024
47968049,42:37.0,49.8,2012-02-10 11:42:37 UTC,-73.7843,40.64839,-73.981457,40.767371,1,"40.64839,-73.7843","40.767371,-73.981457",18.13036865,11430
7277731,44:00.0,5.7,2010-11-17 11:44:00 UTC,-73.99248,40.743702,-73.983857,40.75438,1,"40.743702,-73.99248","40.75438,-73.983857",0.928949932,10010
50963716,40:00.0,4.9,2009-06-19 18:40:00 UTC,-73.98338,40.76038,-73.986137,40.767282,1,"40.76038,-73.98338","40.767282,-73.986137",0.809025292,10019
32780624,06:00.0,6.9,2010-10-25 08:06:00 UTC,-73.976683,40.765132,-73.99003,40.740733,5,"40.765132,-73.976683","40.740733,-73.99003",2.094020918,10019
12476208,08:32.0,7.7,2012-01-24 19:08:32 UTC,-73.993733,40.740691,-73.972597,40.740488,1,"40.740691,-73.993733","40.740488,-73.972597",1.570826374,10011
28354836,38:00.0,11.7,2012-04-22 13:38:00 UTC,-73.975632,40.748727,-73.96134,40.78039,1,"40.748727,-73.975632","40.78039,-73.96134",2.748324783,10016
51763607,23:15.0,4.1,2009-11-21 14:23:15 UTC,-73.978593,40.73674,-73.976803,40.743385,1,"40.73674,-73.978593","40.743385,-73.976803",0.694692993,10010
13451295,23:00.0,5.7,2012-05-25 07:23:00 UTC,-73.989713,40.757037,-73.993185,40.749777,1,"40.757037,-73.989713","40.749777,-73.993185",0.862463215,10036
51104140,51:00.0,7.7,2010-04-28 20:51:00 UTC,-74.007297,40.704275,-74.004967,40.72876,2,"40.704275,-74.007297","40.72876,-74.004967",2.15242981,Unknown
27718493,34:38.0,10,2012-09-30 14:34:38 UTC,-73.983023,40.741182,-73.987992,40.719015,1,"40.741182,-73.983023","40.719015,-73.987992",1.9542124,10010
52592112,06:47.0,10.5,2010-02-13 21:06:47 UTC,-73.988415,40.774905,-73.961039,40.774794,1,"40.774905,-73.988415","40.774794,-73.961039",1.969746679,10023
39871905,15:00.0,7,2014-03-14 00:15:00 UTC,-73.966335,40.757495,-73.986803,40.760255,1,"40.757495,-73.966335","40.760255,-73.986803",1.376958562,10022
2675050,14:25.0,88.4,2014-04-28 15:14:25 UTC,-73.970117,40.753131,-74.177576,40.695285,1,"40.753131,-73.970117","40.695285,-74.177576",18.0278424,10017
12305644,27:47.0,52,2014-03-27 05:27:47 UTC,-74.003844,40.737539,-73.789861,40.646974,1,"40.737539,-74.003844","40.646974,-73.789861",18.47025869,10014
54553538,25:11.0,8.5,2009-01-22 00:25:11 UTC,-74.008023,40.744979,-73.989499,40.74523,1,"40.744979,-74.008023","40.74523,-73.989499",1.406784379,10011
10467667,56:11.0,7.5,2013-10-06 11:56:11 UTC,-73.962067,40.79537,-73.977085,40.786771,1,"40.79537,-73.962067","40.786771,-73.977085",1.371366221,10025
10178549,35:00.0,5,2013-07-18 19:35:00 UTC,-73.983328,40.734637,-73.991192,40.72619,5,"40.734637,-73.983328","40.72619,-73.991192",0.792869641,10003
78920,05:13.0,3.3,2010-05-15 05:05:13 UTC,-73.976986,40.747684,-73.974593,40.75057,1,"40.747684,-73.976986","40.75057,-73.974593",0.506417522,10016
50331490,01:07.0,17.3,2011-02-16 22:01:07 UTC,-73.993593,40.724519,-73.959406,40.778711,1,"40.724519,-73.993593","40.778711,-73.959406",4.591933111,10012
7356891,54:19.0,4.1,2012-04-30 07:54:19 UTC,-73.972616,40.7909,-73.964899,40.80187,2,"40.7909,-73.972616","40.80187,-73.964899",1.142080251,10024
47405190,57:21.0,6.1,2010-10-22 21:57:21 UTC,-73.994985,40.750286,-74.007163,40.741211,1,"40.750286,-73.994985","40.741211,-74.007163",1.345268631,10116
30796017,17:44.0,6.5,2014-09-04 07:17:44 UTC,-73.991631,40.749987,-73.981972,40.740844,1,"40.749987,-73.991631","40.740844,-73.981972",1.044524974,10001
38814900,30:00.0,29.5,2013-07-12 23:30:00 UTC,-73.776725,40.645332,-73.83404,40.666237,1,"40.645332,-73.776725","40.666237,-73.83404",4.997688499,11430
12822782,46:00.0,7.3,2012-06-19 21:46:00 UTC,-73.990503,40.71871,-73.978145,40.744013,1,"40.71871,-73.990503","40.744013,-73.978145",2.184741112,10002
21270105,41:00.0,2.9,2012-02-18 01:41:00 UTC,-73.970127,40.759437,-73.967033,40.757842,1,"40.759437,-73.970127","40.757842,-73.967033",0.455465084,10022
20076445,00:54.0,5.7,2009-05-28 00:00:54 UTC,-73.975538,40.751849,-73.9873,40.74267,1,"40.751849,-73.975538","40.74267,-73.9873",1.183712121,10017
33960254,20:00.0,10.9,2010-12-17 10:20:00 UTC,-74.004918,40.723747,-73.979285,40.752137,3,"40.723747,-74.004918","40.752137,-73.979285",2.890618786,10013
41190289,59:41.0,7.7,2011-09-21 09:59:41 UTC,-74.011335,40.715601,-74.002018,40.707497,1,"40.715601,-74.011335","40.707497,-74.002018",1.371987592,10007
20806903,29:00.0,4.5,2011-07-17 02:29:00 UTC,-73.979682,40.723005,-73.989978,40.72944,1,"40.723005,-73.979682","40.72944,-73.989978",1.001650362,10009
17548257,22:05.0,11.3,2010-04-09 18:22:05 UTC,-73.951093,40.778778,-73.976039,40.744834,1,"40.778778,-73.951093","40.744834,-73.976039",2.692401376,10128
53834507,39:52.0,5.5,2013-10-29 06:39:52 UTC,-73.977352,40.751767,-73.986767,40.756109,1,"40.751767,-73.977352","40.756109,-73.986767",0.677915971,10017
40685719,33:00.0,5.3,2009-11-19 13:33:00 UTC,-73.96863,40.76205,-73.968467,40.754983,1,"40.76205,-73.96863","40.754983,-73.968467",0.651818381,10022
10507716,11:44.0,7.5,2013-04-29 19:11:44 UTC,-73.969201,40.757402,-73.958699,40.769133,2,"40.757402,-73.969201","40.769133,-73.958699",1.079943132,10022
23168494,17:00.0,6.5,2009-06-13 17:17:00 UTC,-73.98667,40.734052,-73.969748,40.757177,1,"40.734052,-73.98667","40.757177,-73.969748",1.826831305,10003
37744883,27:48.0,22.5,2012-10-17 00:27:48 UTC,-73.881792,40.748103,-73.987054,40.749532,1,"40.748103,-73.881792","40.749532,-73.987054",6.7232363,11372
2558002,42:25.0,20.1,2011-10-27 19:42:25 UTC,-73.9963,40.7236,-73.9722,40.7912,0,"40.7236,-73.9963","40.7912,-73.9722",6.119884872,10012
53608259,06:23.0,8.5,2011-02-13 00:06:23 UTC,-73.926425,40.765739,-73.919867,40.743097,1,"40.765739,-73.926425","40.743097,-73.919867",2.337598425,11106
14752096,35:00.0,14.5,2013-07-24 10:35:00 UTC,-73.983067,40.747762,-73.96371,40.774052,4,"40.747762,-73.983067","40.774052,-73.96371",2.081593494,10016
42111237,42:00.0,24.9,2012-03-23 18:42:00 UTC,-73.870642,40.773887,-73.990973,40.692495,1,"40.773887,-73.870642","40.692495,-73.990973",10.05440726,11371
51570890,52:00.0,31,2013-10-09 15:52:00 UTC,-74.005962,40.74002,-73.935017,40.696782,6,"40.74002,-74.005962","40.696782,-73.935017",5.304645868,10014
43609701,51:39.0,12,2013-04-10 22:51:39 UTC,-73.976366,40.752134,-73.969907,40.787248,2,"40.752134,-73.976366","40.787248,-73.969907",3.343598385,10017
33626036,44:22.0,31,2013-07-31 02:44:22 UTC,-73.981424,40.74401,-73.941851,40.673379,2,"40.74401,-73.981424","40.673379,-73.941851",9.105573451,10016
3651013,38:48.0,20.5,2012-12-06 16:38:48 UTC,-73.953608,40.782097,-73.968602,40.7591,1,"40.782097,-73.953608","40.7591,-73.968602",2.177284658,10128
38720731,32:00.0,33.83,2013-10-14 16:32:00 UTC,-73.965003,40.77519,-73.861267,40.768012,2,"40.77519,-73.965003","40.768012,-73.861267",9.369034837,10075
27797983,26:00.0,5.4,2009-03-08 04:26:00 UTC,-73.965434,40.755244,-73.953758,40.77098,1,"40.755244,-73.965434","40.77098,-73.953758",1.26138352,10022
52932020,52:14.0,5.3,2010-05-06 03:52:14 UTC,-73.979228,40.752732,-73.966437,40.755694,1,"40.752732,-73.979228","40.755694,-73.966437",0.986737453,10017
22398074,00:00.0,3.7,2010-12-05 00:00:00 UTC,-73.991925,40.726435,-74.001428,40.726015,1,"40.726435,-73.991925","40.726015,-74.001428",0.699042591,10012
49629097,08:35.0,8.1,2012-03-13 16:08:35 UTC,-73.988063,40.743852,-74.00432,40.723062,2,"40.743852,-73.988063","40.723062,-74.00432",1.94924143,10001
35254286,36:00.0,8.5,2012-04-11 19:36:00 UTC,-73.965463,40.763395,-73.98237,40.77263,1,"40.763395,-73.965463","40.77263,-73.98237",1.392492842,10065
45153302,05:00.0,9.3,2011-01-17 22:05:00 UTC,-73.950867,40.78332,-73.971935,40.749953,1,"40.78332,-73.950867","40.749953,-73.971935",3.541194425,10128
4929821,33:53.0,4.1,2009-09-26 19:33:53 UTC,-73.978563,40.734492,-73.980964,40.738833,1,"40.734492,-73.978563","40.738833,-73.980964",0.654303865,10010
40568119,31:42.0,8.5,2009-04-22 20:31:42 UTC,-73.975923,40.762127,-73.993725,40.752349,1,"40.762127,-73.975923","40.752349,-73.993725",1.839258729,10019
35325487,45:22.0,8.5,2010-01-23 13:45:22 UTC,-73.996064,40.799238,-73.988398,40.77647,1,"40.799238,-73.996064","40.77647,-73.988398",7.013416647,07047
40630099,52:05.0,3.5,2013-07-13 11:52:05 UTC,-73.96024,40.762118,-73.966993,40.76334,1,"40.762118,-73.96024","40.76334,-73.966993",0.44800863,10065
22774810,41:46.0,3.3,2011-09-08 06:41:46 UTC,-73.990661,40.75535,-73.985021,40.760861,1,"40.75535,-73.990661","40.760861,-73.985021",0.764286566,10018
37251336,18:37.0,8.9,2011-12-09 03:18:37 UTC,-74.002594,40.739563,-73.984104,40.775207,1,"40.739563,-74.002594","40.775207,-73.984104",2.965804701,10011
3997846,11:04.0,6.1,2012-03-17 22:11:04 UTC,-73.992702,40.733828,-73.989264,40.718749,1,"40.733828,-73.992702","40.718749,-73.989264",1.401192038,10003
36132791,18:30.0,14.5,2013-05-14 23:18:30 UTC,-73.98094,40.747966,-73.966632,40.792386,2,"40.747966,-73.98094","40.792386,-73.966632",4.020271614,10016
29161750,30:45.0,4.5,2013-02-09 14:30:45 UTC,-73.98696,40.759498,-73.984468,40.754725,1,"40.759498,-73.98696","40.754725,-73.984468",0.674187744,10036
13917271,09:00.0,5.3,2010-12-13 13:09:00 UTC,-73.981295,40.77396,-73.98894,40.76335,1,"40.77396,-73.981295","40.76335,-73.98894",0.835122882,10023
31688427,27:20.0,5.7,2011-08-18 12:27:20 UTC,-73.983554,40.746969,-73.984604,40.757699,1,"40.746969,-73.983554","40.757699,-73.984604",1.020912869,10016
2540568,40:25.0,9,2013-01-28 22:40:25 UTC,-73.985819,40.767612,-73.978669,40.779034,1,"40.767612,-73.985819","40.779034,-73.978669",1.329734351,10019
44760605,17:38.0,12.9,2009-04-04 12:17:38 UTC,-73.992674,40.742789,-74.005358,40.71474,1,"40.742789,-73.992674","40.71474,-74.005358",2.670653384,10010
25195099,23:00.0,8,2013-03-19 18:23:00 UTC,-73.97274,40.753097,-73.987802,40.745762,2,"40.753097,-73.97274","40.745762,-73.987802",1.40740575,10017
29993282,59:27.0,44.5,2013-02-28 12:59:27 UTC,-73.78919,40.64187,-73.964154,40.715683,1,"40.64187,-73.78919","40.715683,-73.964154",16.73414758,11430
34328113,22:00.0,8,2013-06-25 16:22:00 UTC,-73.988695,40.722212,-73.989475,40.734322,6,"40.722212,-73.988695","40.734322,-73.989475",1.128410085,10002
5073544,51:00.0,4.1,2009-09-22 12:51:00 UTC,-73.993012,40.762928,-73.987358,40.770898,5,"40.762928,-73.993012","40.770898,-73.987358",0.625099419,10036
45827988,47:48.0,7,2015-03-03 14:47:48 UTC,-73.95925903,40.76329041,-73.96038818,40.77376938,1,"40.7632904052734,-73.9592590332031","40.7737693786621,-73.9603881835938",1.010349559,10065
14123343,00:00.0,12.5,2010-12-02 19:00:00 UTC,-74.016127,40.711507,-73.989392,40.740545,1,"40.711507,-74.016127","40.740545,-73.989392",3.255363676,10280
22867899,57:16.0,6,2015-01-08 15:57:16 UTC,-73.9947052,40.73477554,-74.00062561,40.72385788,1,"40.7347755432129,-73.9947052001953","40.7238578796387,-74.0006256103515",1.134623797,10011
48330544,11:11.0,6.5,2011-12-18 10:11:11 UTC,-73.968512,40.764437,-73.984737,40.748057,1,"40.764437,-73.968512","40.748057,-73.984737",1.746674421,10065
9416213,27:50.0,4.5,2015-01-31 02:27:50 UTC,-73.98761749,40.71972656,-73.99343109,40.72460175,1,"40.7197265625,-73.9876174926758","40.7246017456055,-73.9934310913086",0.602730056,10002
25069549,31:00.0,7,2013-12-03 07:31:00 UTC,-74.002405,40.745145,-73.983207,40.744605,1,"40.745145,-74.002405","40.744605,-73.983207",1.623021554,10011
52260264,55:00.0,10,2014-08-19 09:55:00 UTC,-73.984765,40.728295,-73.989377,40.741607,2,"40.728295,-73.984765","40.741607,-73.989377",1.332841207,10009
10248784,55:01.0,7.3,2009-02-09 07:55:01 UTC,-73.994099,40.724605,-73.980756,40.736937,1,"40.724605,-73.994099","40.736937,-73.980756",1.347132745,10012
9870244,44:36.0,8,2015-05-15 00:44:36 UTC,-73.98480225,40.76033401,-73.97421265,40.75403976,1,"40.7603340148926,-73.9848022460938","40.7540397644043,-73.9742126464844",0.803432952,10019
55316809,26:14.0,19.7,2015-01-02 11:26:14 UTC,-74.01612091,40.71141815,-73.95988464,40.75826263,2,"40.7114181518555,-74.0161209106445","40.7582626342773,-73.9598846435547",6.743120178,10280
15106451,26:44.0,3.5,2015-05-04 17:26:44 UTC,-73.97171783,40.79227066,-73.96661377,40.79590225,1,"40.7922706604004,-73.9717178344727","40.7959022521973,-73.9666137695312",0.459814682,10025
35853211,47:00.0,43.5,2013-05-30 23:47:00 UTC,-73.965937,40.762102,-73.751795,40.768475,2,"40.762102,-73.965937","40.768475,-73.751795",18.76727412,10022
9280645,35:00.0,6.1,2009-02-07 05:35:00 UTC,-74.00377,40.725178,-73.981677,40.712943,1,"40.725178,-74.00377","40.712943,-73.981677",1.814403881,10012
43014921,31:00.0,10.5,2012-02-11 09:31:00 UTC,-73.989172,40.726743,-73.980678,40.743542,1,"40.726743,-73.989172","40.743542,-73.980678",1.762830072,10003
34843959,03:52.0,7.3,2012-08-31 21:03:52 UTC,-74.007734,40.75177,-73.984303,40.760253,1,"40.75177,-74.007734","40.760253,-73.984303",2.077243896,10001
26133220,09:29.0,6.5,2013-04-02 22:09:29 UTC,-73.978603,40.728837,-73.993054,40.739747,1,"40.728837,-73.978603","40.739747,-73.993054",1.324142011,10009
4967843,58:38.0,9.3,2010-01-20 18:58:38 UTC,-73.977162,40.784752,-73.973083,40.790547,1,"40.784752,-73.977162","40.790547,-73.973083",0.45360097,10024
46199878,18:00.0,38.5,2014-04-04 21:18:00 UTC,-73.781777,40.64478,-73.963317,40.675282,1,"40.64478,-73.781777","40.675282,-73.963317",12.2428766,11430
23250102,28:00.0,23.5,2012-11-13 09:28:00 UTC,-73.99119,40.749897,-73.95648,40.782365,1,"40.749897,-73.99119","40.782365,-73.95648",3.488999244,10001
20732699,57:00.0,9,2014-04-25 07:57:00 UTC,-73.991255,40.717097,-74.00026,40.73771,5,"40.717097,-73.991255","40.73771,-74.00026",2.07413704,10002
2822598,17:55.0,14.5,2012-03-31 18:17:55 UTC,-73.967785,40.802298,-73.981655,40.746385,1,"40.802298,-73.967785","40.746385,-73.981655",5.936580371,10025
10932581,14:12.0,7.3,2009-05-09 03:14:12 UTC,-73.991739,40.722342,-73.978094,40.737455,2,"40.722342,-73.991739","40.737455,-73.978094",1.746674421,10002
53179475,13:22.0,15.7,2010-11-05 22:13:22 UTC,-73.988506,40.74106,-73.950981,40.810145,1,"40.74106,-73.988506","40.810145,-73.950981",8.190293685,10010
10460061,43:35.0,6.1,2009-04-29 13:43:35 UTC,-73.950855,40.77166,-73.962821,40.769629,1,"40.77166,-73.950855","40.769629,-73.962821",0.903473714,10075
35667914,34:00.0,4.5,2010-06-07 11:34:00 UTC,-73.980138,40.763912,-73.971427,40.763518,1,"40.763912,-73.980138","40.763518,-73.971427",0.950697924,10019
32623348,15:36.0,6,2012-11-18 22:15:36 UTC,-73.978086,40.757798,-73.975081,40.747764,1,"40.757798,-73.978086","40.747764,-73.975081",0.987980196,10020
28727498,40:59.0,11.5,2013-07-30 18:40:59 UTC,-73.974164,40.754068,-73.993369,40.735161,1,"40.754068,-73.974164","40.735161,-73.993369",1.895803508,10017
33120296,51:39.0,5,2013-02-04 16:51:39 UTC,-73.947886,40.779095,-73.954814,40.778464,1,"40.779095,-73.947886","40.778464,-73.954814",0.691586137,10128
27206135,31:51.0,75.1,2010-01-21 15:31:51 UTC,-73.97924,40.752552,-74.177577,40.695295,1,"40.752552,-73.97924","40.695295,-74.177577",17.38348047,10017
18866626,55:00.0,7.7,2011-05-04 22:55:00 UTC,-74.009825,40.738732,-73.989457,40.726097,1,"40.738732,-74.009825","40.726097,-73.989457",1.973474907,10014
541478,32:08.0,24,2015-01-16 16:32:08 UTC,-73.98828888,40.72028732,-73.99499512,40.7651329,2,"40.720287322998,-73.9882888793945","40.7651329040527,-73.9949951171875",4.347112861,10002
45034196,37:00.0,45,2010-06-02 20:37:00 UTC,-73.78898,40.641538,-73.984823,40.768487,3,"40.641538,-73.78898","40.768487,-73.984823",19.42592758,11430
2835066,46:33.0,7,2014-10-12 21:46:33 UTC,-73.980755,40.753295,-73.984178,40.73728,1,"40.753295,-73.980755","40.73728,-73.984178",1.460222302,10017
10913419,35:22.0,9.3,2011-09-30 12:35:22 UTC,-74.0041,40.7255,-73.9885,40.7164,2,"40.7255,-74.0041","40.7164,-73.9885",1.214780681,10013
12855366,04:00.0,9.3,2010-07-24 21:04:00 UTC,-73.979578,40.770388,-73.954192,40.800592,2,"40.770388,-73.979578","40.800592,-73.954192",2.643934423,10023
46579734,13:00.0,3,2012-09-30 12:13:00 UTC,-73.95771,40.782562,-73.959038,40.782657,1,"40.782562,-73.95771","40.782657,-73.959038",0.19262507,10128
7835728,52:00.0,6.9,2012-03-05 11:52:00 UTC,-73.95506,40.773502,-73.970128,40.762667,1,"40.773502,-73.95506","40.762667,-73.970128",1.368880736,10075
25268007,00:00.0,7.3,2009-06-26 07:00:00 UTC,-73.976717,40.788008,-73.952722,40.789287,1,"40.788008,-73.976717","40.789287,-73.952722",1.782092579,10024
10082192,23:06.0,3.7,2012-06-11 20:23:06 UTC,-73.995855,40.753891,-74.002942,40.748913,1,"40.753891,-73.995855","40.748913,-74.002942",0.636905472,10001
54965279,52:15.0,14.9,2012-07-25 20:52:15 UTC,-74.004047,40.722141,-73.950487,40.775365,1,"40.722141,-74.004047","40.775365,-73.950487",6.285790981,10013
49368930,27:00.0,9,2014-09-05 17:27:00 UTC,-73.968333,40.754647,-73.945528,40.782032,1,"40.754647,-73.968333","40.782032,-73.945528",2.351889963,10022
29935535,41:00.0,6,2013-10-19 02:41:00 UTC,-73.981335,40.728992,-73.988867,40.722512,1,"40.728992,-73.981335","40.722512,-73.988867",0.706499046,10009
15948369,34:15.0,5.7,2009-08-31 19:34:15 UTC,-74.006644,40.730965,-73.992794,40.734155,1,"40.730965,-74.006644","40.734155,-73.992794",1.009728187,10014
11133114,24:00.0,10.1,2011-04-09 18:24:00 UTC,-74.003998,40.725705,-73.990897,40.76569,2,"40.725705,-74.003998","40.76569,-73.990897",3.388958482,10013
34040066,10:00.0,12,2013-05-20 20:10:00 UTC,-73.987017,40.72087,-73.996105,40.753427,2,"40.72087,-73.987017","40.753427,-73.996105",3.220566889,10002
10174353,25:08.0,9.5,2013-06-20 21:25:08 UTC,-73.989884,40.729497,-73.9922,40.743843,1,"40.729497,-73.989884","40.743843,-73.9922",1.386900501,10003
